timestamp,latitude,longitude,road_type,max_speed_kmh,current_speed_kmh,congestion_index,congestion_level,temperature_c,humidity_percent,wind_speed_kmh,precipitation_mm,visibility_km,weather_condition,is_weekend,is_rush_hour
2026-01-11 08:15:00,40.689021372061326,-74.0623413284232,Arterial,60,56.2,0.063,Low,11.9,39,7.8,0.0,11.2,Cloudy,1,0
2026-01-11 08:30:00,40.68873524265026,-74.05212303541906,Highway,90,64.3,0.286,Moderate,14.7,90,18.2,6.4,4.6,Rain,1,0
2026-01-11 08:45:00,40.68208628762242,-74.0434891443084,City_Street,40,30.8,0.23,Low,25.0,63,16.9,0.0,14.1,Cloudy,1,0
2026-01-11 09:00:00,40.67980176398928,-74.03966483782168,Arterial,60,60.0,0.0,Low,19.9,32,8.1,0.0,8.3,Clear,1,0
2026-01-11 09:15:00,40.67896941882412,-74.04282004949214,Highway,90,80.3,0.108,Low,11.1,75,21.7,0.0,11.4,Cloudy,1,0
2026-01-11 09:30:00,40.68384633724251,-74.04409957166287,Arterial,60,41.9,0.302,Moderate,14.0,50,17.9,4.4,5.2,Rain,1,0
2026-01-11 09:45:00,40.68256142378281,-74.04636963727819,City_Street,40,39.4,0.015,Low,15.4,79,13.2,0.0,13.5,Clear,1,0
2026-01-11 10:00:00,40.67724502647859,-74.04323339007303,City_Street,40,37.0,0.075,Low,14.6,86,33.3,0.0,11.7,Clear,1,0
2026-01-11 10:15:00,40.68312753943105,-74.05172669629366,City_Street,40,31.3,0.218,Low,23.6,89,29.5,6.2,4.5,Rain,1,0
2026-01-11 10:30:00,40.676588586593155,-74.04418234656411,City_Street,40,30.9,0.228,Low,10.7,73,28.9,3.8,4.4,Rain,1,0
2026-01-11 10:45:00,40.685002982842235,-74.03768804194101,Highway,90,82.8,0.08,Low,13.4,48,33.9,0.0,11.5,Clear,1,0
2026-01-11 11:00:00,40.69498903055183,-74.05096653872876,Arterial,60,48.0,0.2,Low,20.5,81,5.2,0.0,11.9,Clear,1,0
2026-01-11 11:15:00,40.68354783663136,-74.05193091422119,City_Street,40,32.1,0.198,Low,16.7,73,25.4,0.0,11.9,Cloudy,1,0
2026-01-11 11:30:00,40.66631222856698,-74.03548752418888,City_Street,40,32.8,0.18,Low,16.4,87,8.5,0.0,13.7,Clear,1,0
2026-01-11 11:45:00,40.66468487659174,-74.04250023534331,Residential,30,26.6,0.113,Low,11.9,69,12.0,0.0,14.4,Cloudy,1,0
2026-01-11 12:00:00,40.68612049843719,-74.0464235720857,Residential,30,24.2,0.193,Low,9.4,78,21.6,0.0,9.5,Clear,1,0
2026-01-11 12:15:00,40.68871371245404,-74.04991193485237,Residential,30,12.0,0.6,Heavy,21.4,57,9.1,10.6,1.2,Heavy Rain,1,0
2026-01-11 12:30:00,40.68631965079323,-74.03649325205929,Highway,90,49.6,0.449,Moderate,5.4,63,32.7,2.1,6.6,Rain,1,0
2026-01-11 12:45:00,40.68290749876271,-74.04604844541431,City_Street,40,32.0,0.2,Low,19.9,45,11.1,0.0,12.3,Clear,1,0
2026-01-11 13:00:00,40.660159163775276,-74.0489689372267,Arterial,60,29.6,0.507,Moderate,17.0,70,3.1,0.0,0.5,Fog,1,0
2026-01-11 13:15:00,40.6775386778813,-74.03235054454258,Residential,30,14.9,0.503,Moderate,20.2,57,12.3,0.0,1.1,Fog,1,0
2026-01-11 13:30:00,40.68575005986302,-74.04584516405136,Highway,90,76.5,0.15,Low,21.6,35,3.1,0.0,9.3,Clear,1,0
2026-01-11 13:45:00,40.69257127826862,-74.04958100646475,Highway,90,36.4,0.596,Heavy,16.3,63,31.4,16.3,2.1,Heavy Rain,1,0
2026-01-11 14:00:00,40.6736679038921,-74.03963422491387,Arterial,60,48.5,0.192,Low,18.3,70,10.3,0.0,12.9,Clear,1,0
2026-01-11 14:15:00,40.676294385983304,-74.03586982110131,Highway,90,74.6,0.171,Low,21.9,71,22.3,0.0,12.6,Clear,1,0
2026-01-11 14:30:00,40.68773931892281,-74.03976102824832,Residential,30,18.5,0.383,Moderate,19.9,70,20.0,5.1,7.7,Rain,1,0
2026-01-11 14:45:00,40.6851375898966,-74.03944406404062,City_Street,40,33.4,0.165,Low,30.2,62,10.4,0.0,14.7,Clear,1,0
2026-01-11 15:00:00,40.666671270832175,-74.0409205179999,City_Street,40,33.1,0.172,Low,17.3,63,3.1,0.0,12.9,Clear,1,0
2026-01-11 15:15:00,,,City_Street,40,27.8,0.305,Moderate,24.2,69,22.1,0.0,14.6,Clear,1,0
2026-01-11 15:30:00,40.674532428525275,-74.03687915621975,Residential,30,14.2,0.527,Moderate,10.4,54,27.5,0.0,0.8,Fog,1,0
2026-01-11 15:45:00,40.68561254261215,-74.03611474107566,Highway,90,72.7,0.192,Low,23.2,62,25.7,0.0,9.2,Clear,1,0
2026-01-11 16:00:00,40.68390872259373,-74.04803843154825,Highway,90,76.9,0.146,Low,15.0,49,13.8,0.0,11.9,Cloudy,1,0
2026-01-11 16:15:00,40.67551934814591,-74.04116113758171,Arterial,60,42.7,0.288,Moderate,16.8,54,34.9,0.0,13.7,Clear,1,0
2026-01-11 16:30:00,40.65660118053348,-74.03852758012314,Arterial,60,48.3,0.195,Low,18.2,63,24.7,0.0,13.4,Cloudy,1,0
2026-01-11 16:45:00,40.67459956189171,-74.04135767456728,Residential,30,21.0,0.3,Moderate,24.4,68,34.6,0.0,13.1,Clear,1,0
2026-01-11 17:00:00,40.67399837179033,-74.04209441182286,Residential,30,22.6,0.247,Low,28.8,42,31.6,0.0,8.2,Clear,1,0
2026-01-11 17:15:00,40.68959785425332,-74.0526133083313,City_Street,40,19.1,0.522,Moderate,28.1,62,26.6,0.0,0.8,Fog,1,0
2026-01-11 17:30:00,40.672006376553874,-74.03728394081983,City_Street,40,33.3,0.168,Low,23.7,64,15.5,0.0,11.6,Cloudy,1,0
2026-01-11 17:45:00,40.6835656136624,-74.04697318910762,City_Street,40,32.4,0.19,Low,23.1,55,34.5,0.0,12.8,Clear,1,0
2026-01-11 18:00:00,40.67203530692956,-74.03953515088111,City_Street,40,32.8,0.18,Low,19.0,56,27.8,0.0,8.1,Cloudy,1,0
2026-01-11 18:15:00,40.66073202192195,-74.02632017307108,Residential,30,17.1,0.43,Moderate,16.8,62,24.2,2.2,6.7,Rain,1,0
2026-01-11 18:30:00,40.65560987066266,-74.03665459696418,City_Street,40,27.4,0.315,Moderate,20.9,50,22.5,0.0,10.9,Clear,1,0
2026-01-11 18:45:00,40.675743811504766,-74.03481701566318,Residential,30,25.2,0.16,Low,20.2,61,25.9,0.0,8.2,Cloudy,1,0
2026-01-11 19:00:00,40.65683737031197,-74.02643113582134,Highway,90,89.1,0.01,Low,24.1,61,26.6,0.0,12.8,Clear,1,0
2026-01-11 19:15:00,40.67639982475701,-74.0452385549113,City_Street,40,33.1,0.172,Low,17.6,74,33.1,0.0,11.4,Clear,1,0
2026-01-11 19:30:00,40.676413684144535,-74.02944976574501,Highway,90,90.0,0.0,Low,12.0,53,32.1,0.0,8.8,Clear,1,0
2026-01-11 19:45:00,40.67944283876653,-74.02434047275493,Residential,30,19.3,0.357,Moderate,12.9,47,16.6,5.6,5.7,Rain,1,0
2026-01-11 20:00:00,40.67128537631685,-74.0416857577896,Arterial,60,52.3,0.128,Low,24.1,52,23.0,0.0,8.1,Clear,1,0
2026-01-11 20:15:00,40.664042828997054,-74.03163745264392,City_Street,40,33.6,0.16,Low,35.7,76,17.3,0.0,14.1,Clear,1,0
2026-01-11 20:30:00,40.69191665386189,-74.03273583826316,City_Street,40,34.3,0.143,Low,16.4,43,13.5,0.0,14.7,Cloudy,1,0
2026-01-11 20:45:00,40.68448983095498,-74.02936329463276,Arterial,60,42.3,0.295,Moderate,21.7,58,14.4,0.0,0.2,Fog,1,0
2026-01-11 21:00:00,40.65425352380417,-74.02781935698256,Highway,90,81.8,0.091,Low,16.8,44,31.1,0.0,12.5,Cloudy,1,0
2026-01-11 21:15:00,40.6711142885795,-74.03877522125161,Highway,90,87.4,0.029,Low,14.7,45,29.0,0.0,12.2,Clear,1,0
2026-01-11 21:30:00,40.67339454783882,-74.03804075595163,Arterial,60,60.0,0.0,Low,17.5,61,9.4,0.0,12.3,Cloudy,1,0
2026-01-11 21:45:00,40.68301471867999,-74.02794334643427,Arterial,60,52.9,0.118,Low,14.6,58,9.1,0.0,12.7,Clear,1,0
2026-01-11 22:00:00,40.65858540720272,-74.02350663556516,Residential,30,17.8,0.407,Moderate,19.9,64,26.3,0.0,1.2,Fog,1,0
2026-01-11 22:15:00,40.6730074958774,-74.01939196173444,Residential,30,23.3,0.223,Low,20.7,68,9.7,0.0,12.1,Clear,1,0
2026-01-11 22:30:00,40.676174171348244,-74.0185517060001,Highway,90,65.7,0.27,Moderate,19.4,58,18.6,7.4,5.4,Rain,1,0
2026-01-11 22:45:00,40.670846670740495,-74.03136668963532,Arterial,60,60.0,0.0,Low,18.0,43,14.0,0.0,14.1,Clear,1,0
2026-01-11 23:00:00,40.67782398135727,-74.03060974864772,City_Street,40,33.7,0.157,Low,23.5,46,27.8,1.1,4.5,Rain,1,0
2026-01-11 23:15:00,40.6795454204886,-74.02463677982335,Residential,30,21.1,0.297,Moderate,8.3,61,34.4,6.0,5.7,Rain,1,0
2026-01-11 23:30:00,40.67103319812874,-74.03932317650664,Arterial,60,57.4,0.043,Low,17.9,50,31.1,0.0,9.3,Clear,1,0
2026-01-11 23:45:00,40.665016599845444,-74.03829462155204,Arterial,60,59.1,0.015,Low,14.4,74,3.5,0.0,11.4,Cloudy,1,0
2026-01-12 00:00:00,40.65506683959853,-74.01959712557452,City_Street,40,35.4,0.115,Low,15.5,64,10.9,0.0,13.1,Clear,0,0
2026-01-12 00:15:00,40.66601653093795,-74.03588785619617,Residential,30,27.0,0.1,Low,21.5,77,21.2,0.0,9.3,Clear,0,0
2026-01-12 00:30:00,40.67473131054003,-74.031532660399,Residential,30,20.8,0.307,Moderate,11.9,75,21.6,5.7,6.3,Rain,0,0
2026-01-12 00:45:00,40.658571369274576,-74.01867885508574,City_Street,40,30.7,0.233,Low,17.8,76,24.2,0.0,8.7,Cloudy,0,0
2026-01-12 01:00:00,40.65106646687767,-74.02994634888714,Highway,90,76.9,0.146,Low,20.5,65,16.1,0.0,14.2,Clear,0,0
2026-01-12 01:15:00,40.66094600162258,-74.01705460530977,Arterial,60,52.6,0.123,Low,16.0,20,31.6,0.0,13.8,Clear,0,0
2026-01-12 01:30:00,40.67560685117203,-74.02738992710457,City_Street,40,33.1,0.172,Low,6.8,72,14.0,0.0,12.5,Clear,0,0
2026-01-12 01:45:00,40.664635746644116,-74.02479389201417,Residential,30,24.7,0.177,Low,19.5,60,24.7,0.0,8.9,Clear,0,0
2026-01-12 02:00:00,40.67529302364413,-74.026198521458,Residential,30,22.6,0.247,Low,7.5,70,27.9,3.8,8.0,Rain,0,0
2026-01-12 02:15:00,40.652974988402406,-74.0110157532921,Highway,90,87.3,0.03,Low,18.3,42,15.2,0.0,10.4,Cloudy,0,0
2026-01-12 02:30:00,40.67317490441605,-74.01354071784633,Highway,90,65.6,0.271,Moderate,13.1,61,5.7,7.7,6.0,Rain,0,0
2026-01-12 02:45:00,40.67100454461665,-74.02477284740013,Highway,90,77.1,0.143,Low,26.1,62,7.3,0.0,14.2,Clear,0,0
2026-01-12 03:00:00,40.66372841224498,-74.01672391617045,City_Street,40,35.0,0.125,Low,26.0,52,32.9,0.0,13.6,Clear,0,0
2026-01-12 03:15:00,40.66606980947162,-74.02687433682937,City_Street,40,31.5,0.213,Low,21.0,78,34.1,0.0,12.8,Clear,0,0
2026-01-12 03:30:00,40.65997244244349,-74.01112916318137,Residential,30,26.6,0.113,Low,23.3,91,13.2,0.0,13.2,Clear,0,0
2026-01-12 03:45:00,40.66415962436516,-74.0090667460965,City_Street,40,32.5,0.188,Low,23.4,60,33.5,0.0,11.8,Clear,0,0
2026-01-12 04:00:00,40.663657035093,-74.00987022519455,City_Street,40,34.2,0.145,Low,16.6,42,12.5,0.0,11.4,Cloudy,0,0
2026-01-12 04:15:00,40.66912970514105,-74.02217178491313,Highway,90,58.2,0.353,Moderate,10.3,72,16.6,6.2,5.1,Rain,0,0
2026-01-12 04:30:00,40.6503424458146,-74.01343412590371,City_Street,40,33.2,0.17,Low,19.8,58,18.8,0.0,13.2,Cloudy,0,0
2026-01-12 04:45:00,40.66187220452798,-74.0022009115303,Arterial,60,48.0,0.2,Low,23.5,54,19.0,0.0,13.6,Clear,0,0
2026-01-12 05:00:00,40.666414290255084,-74.01895055664774,City_Street,40,40.0,0.0,Low,20.6,56,23.0,0.0,14.2,Clear,0,0
2026-01-12 05:15:00,40.663305524059375,-74.02029114612634,City_Street,40,36.6,0.085,Low,19.1,59,6.6,0.0,14.4,Clear,0,0
2026-01-12 05:30:00,40.67492144916855,-74.00139667146973,City_Street,40,31.4,0.215,Low,8.2,34,11.3,0.0,12.1,Clear,0,0
2026-01-12 05:45:00,40.66111198622447,-74.01036043215338,Residential,30,29.6,0.013,Low,18.3,94,34.5,0.0,10.8,Cloudy,0,0
2026-01-12 06:00:00,40.663210334729975,-74.01792166215084,Residential,30,30.0,0.0,Low,15.1,47,18.5,0.0,10.7,Cloudy,0,0
2026-01-12 06:15:00,40.665636649099866,-74.00813291361938,Highway,90,44.1,0.51,Moderate,7.7,67,22.8,10.6,3.0,Snow,0,0
2026-01-12 06:30:00,40.66301740076949,-74.01602669524054,Highway,90,36.5,0.594,Heavy,16.6,91,15.7,11.9,1.5,Snow,0,0
2026-01-12 06:45:00,40.66880988720121,-73.9959857162513,City_Street,40,35.6,0.11,Low,20.1,35,33.3,0.0,9.9,Clear,0,0
2026-01-12 07:00:00,40.66044520500246,-74.01186216782534,Arterial,60,19.9,0.668,Heavy,12.3,61,3.5,7.0,7.5,Rain,0,1
2026-01-12 07:15:00,40.655494843211024,-74.01334246626325,City_Street,40,18.5,0.537,Moderate,22.4,62,14.4,0.0,15.0,Clear,0,1
2026-01-12 07:30:00,40.6634673425954,-74.01549374882578,Residential,30,14.6,0.513,Moderate,24.2,40,19.1,0.0,8.9,Clear,0,1
2026-01-12 07:45:00,40.68534069362162,-74.01427464118028,Residential,30,14.4,0.52,Moderate,23.1,48,5.4,0.0,8.9,Clear,0,1
2026-01-12 08:00:00,40.67629664645545,-74.01789749010126,Residential,30,12.0,0.6,Heavy,18.0,68,17.1,6.8,7.7,Rain,0,1
2026-01-12 08:15:00,,,Highway,90,43.4,0.518,Moderate,17.7,55,30.3,0.0,11.7,Clear,0,1
2026-01-12 08:30:00,40.668459265811904,-74.00973598970965,Highway,90,42.2,0.531,Moderate,16.0,60,30.7,0.0,13.7,Clear,0,1
2026-01-12 08:45:00,40.65223396736803,-74.00434417376991,Highway,90,38.1,0.577,Heavy,18.6,53,34.6,0.0,9.5,Clear,0,1
2026-01-12 09:00:00,40.65250037943849,-74.01408564062598,Highway,90,21.2,0.764,Heavy,20.2,80,26.4,2.9,2.3,Snow,0,1
2026-01-12 09:15:00,,,Arterial,60,12.0,0.8,Severe,14.4,61,17.7,10.7,1.1,Snow,0,1
2026-01-12 09:30:00,40.65715201215222,-74.00111792467258,Residential,30,14.4,0.52,Moderate,20.9,73,7.3,0.0,11.7,Cloudy,0,1
2026-01-12 09:45:00,40.65896559163404,-74.01334547471738,City_Street,40,18.8,0.53,Moderate,23.6,48,32.4,0.0,10.2,Cloudy,0,1
2026-01-12 10:00:00,40.66031867413456,-74.00569685907476,Residential,30,30.0,0.0,Low,18.8,64,17.2,0.0,13.5,Clear,0,0
2026-01-12 10:15:00,40.65533959905425,-74.0066578918776,Arterial,60,38.5,0.358,Moderate,15.2,71,34.4,7.1,6.7,Rain,0,0
2026-01-12 10:30:00,40.66697141566207,-74.02441088892607,Residential,30,17.6,0.413,Moderate,17.9,80,28.2,0.0,0.9,Fog,0,0
2026-01-12 10:45:00,40.65964040199768,-74.00380633825462,Highway,90,76.9,0.146,Low,27.1,81,15.1,0.0,14.9,Clear,0,0
2026-01-12 11:00:00,40.65735877269429,-74.0091655995508,Residential,30,30.0,0.0,Low,19.9,56,30.0,0.0,8.8,Cloudy,0,0
2026-01-12 11:15:00,40.66705958162711,-74.01952042075321,Residential,30,30.0,0.0,Low,9.4,59,4.2,0.0,10.1,Cloudy,0,0
2026-01-12 11:30:00,40.66732558476937,-73.99730630696084,Residential,30,28.9,0.037,Low,19.0,47,34.9,0.0,14.7,Cloudy,0,0
2026-01-12 11:45:00,40.661085580266956,-74.00452914566242,City_Street,40,31.7,0.208,Low,23.2,52,9.6,0.0,13.8,Cloudy,0,0
2026-01-12 12:00:00,40.66512185464004,-74.00758684346954,Residential,30,29.6,0.013,Low,21.4,76,26.5,0.0,11.6,Clear,0,0
2026-01-12 12:15:00,40.65993060193104,-74.01215031029427,Residential,30,20.4,0.32,Moderate,10.8,65,6.3,4.3,4.4,Rain,0,0
2026-01-12 12:30:00,40.65736023493496,-73.9920570902433,Highway,90,69.3,0.23,Low,15.8,54,24.6,0.0,9.1,Clear,0,0
2026-01-12 12:45:00,40.670002305400224,-73.99814969255107,Arterial,60,59.6,0.007,Low,20.1,69,33.9,0.0,14.4,Cloudy,0,0
2026-01-12 13:00:00,40.670020068010636,-74.00020742003393,City_Street,40,37.9,0.052,Low,29.4,41,10.1,0.0,11.1,Cloudy,0,0
2026-01-12 13:15:00,40.675363117496744,-74.01264474456498,City_Street,40,18.4,0.54,Moderate,19.1,90,6.7,16.0,1.8,Heavy Rain,0,0
2026-01-12 13:30:00,40.647817995804985,-73.98950293839025,Residential,30,14.9,0.503,Moderate,11.9,88,24.6,2.2,0.6,Snow,0,0
2026-01-12 13:45:00,40.666158044397775,-74.00162275931416,Arterial,60,60.0,0.0,Low,19.4,56,19.4,0.0,13.4,Cloudy,0,0
2026-01-12 14:00:00,40.66365454025712,-73.99247370406042,City_Street,40,33.5,0.162,Low,22.2,55,8.8,0.0,9.8,Clear,0,0
2026-01-12 14:15:00,40.67472014580357,-74.01417624299778,Highway,90,38.2,0.576,Heavy,11.6,77,16.8,9.5,1.9,Snow,0,0
2026-01-12 14:30:00,40.662769673901316,-74.0000014713273,City_Street,40,25.3,0.367,Moderate,12.0,62,28.1,5.4,5.8,Rain,0,0
2026-01-12 14:45:00,40.661704667816934,-74.00488472910413,Arterial,60,47.6,0.207,Low,12.5,55,27.0,3.3,6.6,Rain,0,0
2026-01-12 15:00:00,40.65061037563043,-74.01078534046951,City_Street,40,32.6,0.185,Low,13.0,65,6.1,0.0,9.5,Clear,0,0
2026-01-12 15:15:00,40.64880378846957,-74.00359367504183,Highway,90,47.2,0.476,Moderate,13.0,60,33.6,15.1,1.4,Heavy Rain,0,0
2026-01-12 15:30:00,40.67086567722745,-73.98684837626135,Residential,30,24.6,0.18,Low,20.4,53,13.4,0.0,11.9,Cloudy,0,0
2026-01-12 15:45:00,40.670695081023894,-74.00785659388444,City_Street,40,39.8,0.005,Low,11.4,65,6.5,0.0,9.7,Cloudy,0,0
2026-01-12 16:00:00,40.66077315821508,-73.9886658724268,Arterial,60,31.7,0.472,Moderate,14.3,73,5.7,10.0,1.1,Heavy Rain,0,0
2026-01-12 16:15:00,40.667558699405696,-73.99051009223612,City_Street,40,39.5,0.012,Low,19.9,59,10.8,0.0,13.1,Clear,0,0
2026-01-12 16:30:00,40.65837212240053,-74.00455891253007,Highway,90,81.4,0.096,Low,24.4,51,13.0,0.0,9.1,Clear,0,0
2026-01-12 16:45:00,40.660724183420314,-73.97831799369943,Residential,30,29.1,0.03,Low,17.1,54,13.5,0.0,8.8,Clear,0,0
2026-01-12 17:00:00,40.66800110324739,-73.98410582297417,Arterial,60,24.2,0.597,Heavy,27.5,56,17.0,0.0,9.5,Cloudy,0,1
2026-01-12 17:15:00,40.660859012286906,-74.0059311493894,Residential,30,11.8,0.607,Heavy,24.7,85,2.5,0.0,10.1,Clear,0,1
2026-01-12 17:30:00,40.66684377616861,-73.98360929195144,Arterial,60,16.1,0.732,Heavy,23.7,50,14.4,0.0,1.0,Fog,0,1
2026-01-12 17:45:00,40.64819766688338,-73.9860622801275,Residential,30,7.1,0.763,Heavy,21.3,94,18.0,8.6,2.8,Heavy Rain,0,1
2026-01-12 18:00:00,40.665325319295135,-73.98231906740975,Residential,30,12.2,0.593,Heavy,25.5,67,31.9,0.0,8.4,Clear,0,1
2026-01-12 18:15:00,40.66597496997837,-73.98640467165657,Arterial,60,25.5,0.575,Heavy,17.7,66,24.4,0.0,10.0,Clear,0,1
2026-01-12 18:30:00,40.6691091424821,-73.99921320001687,Highway,90,24.5,0.728,Heavy,16.1,100,22.5,20.2,1.8,Heavy Rain,0,1
2026-01-12 18:45:00,40.658345775009586,-73.97421540943046,Residential,30,12.3,0.59,Heavy,18.5,49,4.4,0.0,8.5,Cloudy,0,1
2026-01-12 19:00:00,40.65641050827439,-74.00227044579782,Arterial,60,24.4,0.593,Heavy,23.3,53,9.6,0.0,10.5,Cloudy,0,1
2026-01-12 19:15:00,40.66446812311095,-74.00137873358113,Highway,90,36.8,0.591,Heavy,13.5,86,3.7,7.8,4.4,Rain,0,1
2026-01-12 19:30:00,40.65895995517239,-73.98894338666705,Highway,90,34.5,0.617,Heavy,23.3,77,14.4,0.0,9.5,Clear,0,1
2026-01-12 19:45:00,40.652621906488534,-73.98178381974158,Highway,90,38.9,0.568,Heavy,27.3,52,27.6,0.0,8.7,Cloudy,0,1
2026-01-12 20:00:00,40.669819108242734,-73.99242911470476,Highway,90,70.7,0.214,Low,21.7,55,3.3,0.0,14.7,Cloudy,0,0
2026-01-12 20:15:00,40.67126883970926,-73.97583596061698,Arterial,60,50.6,0.157,Low,21.4,59,15.8,0.0,9.5,Clear,0,0
2026-01-12 20:30:00,40.67735852481278,-73.98343719416357,Residential,30,24.6,0.18,Low,18.9,73,31.3,0.0,12.4,Clear,0,0
2026-01-12 20:45:00,40.66645834720047,-73.97886770223596,Residential,30,28.0,0.067,Low,22.8,57,13.4,0.0,12.1,Clear,0,0
2026-01-12 21:00:00,40.66036989544829,-74.00074371553065,City_Street,40,35.6,0.11,Low,20.6,61,14.4,0.0,14.0,Clear,0,0
2026-01-12 21:15:00,,,Highway,90,44.0,0.511,Moderate,17.3,65,8.6,3.4,2.0,Snow,0,0
2026-01-12 21:30:00,40.680915500781,-73.98007055602991,Arterial,60,49.1,0.182,Low,24.5,67,24.9,0.0,10.9,Clear,0,0
2026-01-12 21:45:00,40.657224911994575,-73.97570287040146,Highway,90,70.4,0.218,Low,26.8,57,28.1,0.0,9.1,Cloudy,0,0
2026-01-12 22:00:00,40.66972971973957,-73.99657789616128,Highway,90,87.9,0.023,Low,18.1,23,17.8,0.0,13.5,Cloudy,0,0
2026-01-12 22:15:00,40.67730673883529,-73.99558006308168,City_Street,40,39.7,0.007,Low,21.4,55,11.3,0.0,10.5,Cloudy,0,0
2026-01-12 22:30:00,40.65841415593286,-73.98163917966103,Highway,90,42.6,0.527,Moderate,17.1,100,26.7,18.6,1.0,Heavy Rain,0,0
2026-01-12 22:45:00,40.6441810639208,-73.9888999151058,City_Street,40,31.0,0.225,Low,17.8,64,33.0,2.8,6.7,Rain,0,0
2026-01-12 23:00:00,40.666136083750516,-73.99031663516412,Residential,30,20.1,0.33,Moderate,24.9,100,19.8,5.4,5.2,Rain,0,0
2026-01-12 23:15:00,40.67536939093851,-73.97959115105495,City_Street,40,17.6,0.56,Heavy,15.9,65,34.3,9.8,1.4,Snow,0,0
2026-01-12 23:30:00,40.659299315758844,-73.97497385263313,Highway,90,73.4,0.184,Low,24.4,100,23.5,0.0,14.0,Clear,0,0
2026-01-12 23:45:00,40.670530000771016,-73.97358619880973,Highway,90,41.9,0.534,Moderate,4.6,64,29.5,3.8,1.1,Snow,0,0
2026-01-13 00:00:00,40.6723725786704,-73.98946091447343,City_Street,40,36.7,0.082,Low,14.3,24,17.4,0.0,13.5,Cloudy,0,0
2026-01-13 00:15:00,40.663319858829475,-73.98420641749362,Arterial,60,60.0,0.0,Low,11.6,50,27.2,0.0,9.2,Cloudy,0,0
2026-01-13 00:30:00,40.66725472354611,-73.96860744701124,Arterial,60,49.2,0.18,Low,25.7,48,9.0,0.0,11.2,Clear,0,0
2026-01-13 00:45:00,40.68006351926184,-73.98881416159126,City_Street,40,39.8,0.005,Low,12.9,48,29.4,0.0,8.6,Clear,0,0
2026-01-13 01:00:00,40.67032230776216,-73.98192838333053,Residential,30,27.1,0.097,Low,26.2,60,12.7,0.0,12.1,Cloudy,0,0
2026-01-13 01:15:00,40.663962910508396,-73.98191069802249,Arterial,60,23.1,0.615,Heavy,17.8,100,28.6,9.7,2.6,Snow,0,0
2026-01-13 01:30:00,40.68097384037372,-73.97035715916233,Residential,30,26.0,0.133,Low,11.8,56,15.3,0.0,8.6,Clear,0,0
2026-01-13 01:45:00,40.671845358565726,-73.9878209751929,Highway,90,70.2,0.22,Low,21.6,59,21.9,0.0,11.0,Clear,0,0
2026-01-13 02:00:00,40.67927847793544,-73.97826786205596,City_Street,40,23.9,0.403,Moderate,14.4,48,33.5,0.0,0.6,Fog,0,0
2026-01-13 02:15:00,40.66516625516226,-73.98078348324823,City_Street,40,35.2,0.12,Low,15.2,72,4.6,0.0,8.6,Cloudy,0,0
2026-01-13 02:30:00,40.660557641726534,-73.96955207623458,Arterial,60,44.6,0.257,Moderate,13.5,33,15.8,1.1,6.9,Rain,0,0
2026-01-13 02:45:00,40.68133159053287,-73.96372531066012,City_Street,40,33.3,0.168,Low,24.3,64,27.7,0.0,12.1,Cloudy,0,0
2026-01-13 03:00:00,40.68155737930097,-73.97065950813044,Highway,90,48.5,0.461,Moderate,17.7,76,20.1,10.2,3.0,Heavy Rain,0,0
2026-01-13 03:15:00,40.675064044974036,-73.98330773814811,Residential,30,30.0,0.0,Low,8.8,72,28.5,0.0,8.7,Clear,0,0
2026-01-13 03:30:00,40.675013921709066,-73.98018883488255,Residential,30,23.7,0.21,Low,14.2,70,14.9,0.0,11.4,Cloudy,0,0
2026-01-13 03:45:00,40.66920713709369,-73.96036532956677,Arterial,60,59.2,0.013,Low,19.0,33,14.8,0.0,11.3,Cloudy,0,0
2026-01-13 04:00:00,40.69326407344297,-73.96849501775853,Residential,30,25.4,0.153,Low,13.5,58,25.3,1.7,7.0,Rain,0,0
2026-01-13 04:15:00,40.67751398307238,-73.98227957116364,Residential,30,17.4,0.42,Moderate,9.6,76,21.0,14.1,3.7,Heavy Rain,0,0
2026-01-13 04:30:00,40.67995592806156,-73.988513596156,Residential,30,28.7,0.043,Low,18.2,54,11.4,0.0,13.9,Clear,0,0
2026-01-13 04:45:00,40.68842068464842,-73.98044818555097,Highway,90,45.6,0.493,Moderate,9.9,41,24.9,3.7,1.0,Snow,0,0
2026-01-13 05:00:00,40.67684267401896,-73.97135679144507,Residential,30,26.5,0.117,Low,17.2,38,30.9,0.0,13.0,Cloudy,0,0
2026-01-13 05:15:00,40.659702453217086,-73.97813448274619,City_Street,40,25.5,0.363,Moderate,11.6,58,21.2,1.5,4.4,Rain,0,0
2026-01-13 05:30:00,40.68611826484771,-73.96483130172929,Arterial,60,30.0,0.5,Moderate,12.6,71,31.3,10.2,2.3,Heavy Rain,0,0
2026-01-13 05:45:00,40.67810230582941,-73.96651815398748,Highway,90,88.6,0.016,Low,29.4,37,19.0,0.0,13.1,Cloudy,0,0
2026-01-13 06:00:00,40.6740496634047,-73.97546680772857,Arterial,60,46.6,0.223,Low,24.9,46,26.8,0.0,8.8,Clear,0,0
2026-01-13 06:15:00,40.68109378280254,-73.97536510891628,Arterial,60,47.9,0.202,Low,18.5,55,20.2,0.0,12.6,Clear,0,0
2026-01-13 06:30:00,40.67062263615136,-73.9702707155591,Highway,90,74.2,0.176,Low,20.0,52,6.0,0.0,13.1,Cloudy,0,0
